,groundtruth,return,actions
235,"(2, 4, -48, 2, -4, 24, 8, -48, -2)",30.0,"[1, 7, 0, 5, 2, 6, 9]"
236,"(-2, 8, -48, 2, -4, 48, 8, 24, 1)",75.0,"[1, 7, 0, 5, 2, 9]"
237,"(2, -8, -48, 2, -8, 48, 4, 24, -1)",69.0,"[1, 7, 0, 2, 5, 9]"
238,"(-2, -4, 24, 2, 8, 48, -8, -48, 1)",67.0,"[1, 7, 0, 2, 5, 6, 9]"
239,"(-1, -8, -24, 2, 4, 24, 4, -24, -2)",21.0,"[1, 7, 0, 2, 5, 6, 9]"
240,"(-1, -4, 48, -2, -4, 48, 4, 48, -2)",139.0,"[1, 7, 0, 2, 5, 9]"
241,"(1, 4, -48, -2, 4, 48, -8, 24, -1)",71.0,"[1, 7, 0, 5, 2, 9]"
242,"(1, -8, 24, 1, -4, -48, 4, 48, -2)",67.0,"[1, 7, 0, 2, 5, 4, 9]"
243,"(-2, 8, 24, -1, -4, -24, 4, -24, -2)",20.0,"[1, 7, 6, 0, 5, 2, 4, 9]"
244,"(-1, -8, -48, -1, -8, -48, 8, 24, 1)",16.0,"[1, 7, 0, 2, 5, 4, 9]"
245,"(2, -8, -48, -2, 8, 48, 8, -48, 2)",52.0,"[1, 7, 0, 2, 5, 6, 9]"
246,"(-1, 8, 24, 1, -8, -24, 4, -24, -2)",22.0,"[1, 7, 6, 0, 5, 2, 4, 9]"
247,"(-1, 8, 48, -2, 4, -24, 8, 24, 2)",70.0,"[1, 7, 0, 5, 2, 4, 9]"
248,"(1, -4, -48, 1, 8, 48, -8, 24, -2)",68.0,"[1, 7, 0, 2, 5, 9]"
249,"(1, 8, 48, 1, 4, -24, -8, -48, 2)",47.0,"[1, 7, 6, 0, 5, 2, 4, 9]"
250,"(-2, -4, -24, 1, 4, 24, 4, -24, 2)",20.0,"[1, 7, 0, 2, 5, 6, 9]"
251,"(1, -8, -24, -2, -4, 48, 4, -24, -2)",47.0,"[1, 7, 0, 2, 5, 6, 9]"
252,"(-2, -4, -48, 1, 8, -24, -4, 48, 1)",48.0,"[1, 7, 0, 2, 5, 4, 9]"
253,"(-1, 4, 24, 1, -8, 24, -8, -24, -2)",40.0,"[1, 7, 0, 5, 2, 6, 9]"
254,"(1, 4, -48, -1, -4, 24, 8, -48, -1)",30.0,"[1, 7, 0, 5, 2, 6, 9]"
255,"(-1, -8, -24, -2, 8, -24, -4, -48, 1)",1.0,"[1, 7, 0, 2, 5, 4, 6, 9]"
256,"(-2, 4, -48, -2, -8, -24, -4, -48, 2)",-3.0,"[1, 7, 0, 5, 2, 4, 6, 9]"
257,"(2, 8, 24, 1, 8, -48, -4, -48, 1)",26.0,"[1, 7, 6, 0, 5, 2, 4, 9]"
258,"(-2, 4, -24, 1, -8, 48, 8, -24, -1)",54.0,"[1, 7, 0, 5, 2, 6, 9]"
259,"(1, -8, -24, 2, 4, 48, 8, 24, 2)",68.0,"[1, 7, 0, 2, 5, 9]"
260,"(-2, -8, -24, 2, 4, -48, -4, 48, -1)",44.0,"[1, 7, 0, 2, 5, 4, 9]"
261,"(2, -4, 48, 1, -8, 24, 8, -48, -1)",74.0,"[1, 7, 0, 2, 5, 6, 9]"
262,"(-1, 4, 24, 2, 8, -48, -8, -48, 2)",27.0,"[1, 7, 0, 5, 2, 4, 6, 9]"
263,"(1, 8, 24, 1, 8, -48, 8, -24, 2)",33.0,"[1, 7, 6, 0, 5, 2, 4, 9]"
264,"(2, -4, 24, -2, 4, -48, 4, -24, 1)",25.0,"[1, 7, 0, 2, 5, 4, 6, 9]"
265,"(1, 4, -48, -2, 8, 24, -8, 24, -2)",47.0,"[1, 7, 0, 5, 2, 9]"
266,"(-2, -8, -48, -1, 4, 48, 8, -48, 1)",48.0,"[1, 7, 0, 2, 5, 6, 9]"
267,"(-2, 4, 24, 2, 8, 48, -4, 48, 1)",115.0,"[1, 7, 0, 5, 2, 9]"
268,"(-2, 4, 48, -2, 4, 24, -8, -48, 1)",67.0,"[1, 7, 0, 5, 2, 6, 9]"
269,"(-1, -8, -24, 2, -8, -24, 8, 48, 1)",43.0,"[1, 7, 0, 2, 5, 4, 9]"
270,"(1, 8, -48, 2, -8, -48, -8, -24, -1)",2.0,"[1, 7, 6, 0, 5, 2, 4, 9]"
271,"(1, -4, -48, 1, -4, 24, -4, 24, -2)",44.0,"[1, 7, 0, 2, 5, 9]"
272,"(-2, 8, 48, -1, -4, -48, -8, -24, 1)",41.0,"[1, 7, 6, 0, 5, 2, 4, 9]"
273,"(-2, -8, -48, -2, 4, 48, 8, 24, 2)",65.0,"[1, 7, 0, 2, 5, 9]"
274,"(-1, 4, -48, -2, 4, -48, 8, -48, 2)",9.0,"[1, 7, 0, 5, 2, 4, 6, 9]"
275,"(-1, 8, 48, 2, -8, -48, -8, 48, 2)",92.0,"[1, 7, 0, 5, 2, 4, 9]"
276,"(2, 8, -48, -2, 8, 48, 8, 24, -2)",75.0,"[1, 7, 0, 5, 2, 9]"
277,"(-1, -4, -48, 1, -8, 24, 8, 24, 1)",42.0,"[1, 7, 0, 2, 5, 9]"
278,"(-2, 8, 24, 1, 4, -24, 8, 24, -1)",46.0,"[1, 7, 0, 5, 2, 4, 9]"
279,"(1, -4, 48, 1, -4, -48, 8, 24, -2)",67.0,"[1, 7, 0, 2, 5, 4, 9]"
280,"(-2, -8, -24, -1, -8, -24, -4, -48, 2)",-8.0,"[1, 7, 0, 2, 5, 4, 6, 9]"
281,"(-1, -8, -48, -1, 4, 24, -4, -24, 2)",19.0,"[1, 7, 0, 2, 5, 6, 9]"
282,"(-1, -4, -48, -1, 8, 48, -4, -48, 1)",42.0,"[1, 7, 0, 2, 5, 6, 9]"
283,"(1, -4, 24, -2, 8, 48, -8, 24, 2)",91.0,"[1, 7, 0, 2, 5, 9]"
284,"(2, -8, -48, 2, -8, 24, -8, 48, -2)",69.0,"[1, 7, 0, 2, 5, 9]"
285,"(-1, -8, 24, 1, 4, -48, 4, -24, 1)",25.0,"[1, 7, 0, 2, 5, 4, 6, 9]"
286,"(-2, -8, -24, -1, 8, -24, -8, -48, 2)",1.0,"[1, 7, 0, 2, 5, 4, 6, 9]"
287,"(-2, 4, 48, 2, -8, -48, 8, -48, 2)",51.0,"[1, 7, 0, 5, 2, 4, 6, 9]"
288,"(1, 4, 48, -2, 8, 24, -8, 24, 2)",91.0,"[1, 7, 0, 5, 2, 9]"
289,"(1, 4, -48, 1, 8, -24, -4, -24, -2)",3.0,"[1, 7, 0, 5, 2, 4, 6, 9]"
290,"(-1, -4, 24, -2, -4, -48, 8, 24, -2)",40.0,"[1, 7, 0, 2, 5, 4, 9]"
291,"(-2, 4, 24, -1, 8, -24, 4, 48, 2)",74.0,"[1, 7, 0, 5, 2, 4, 9]"
292,"(-1, -4, 24, -1, -4, 48, 4, -24, -2)",70.0,"[1, 7, 0, 2, 5, 6, 9]"
293,"(2, 4, 24, -1, 4, 48, -8, -48, -1)",65.0,"[1, 7, 0, 5, 2, 6, 9]"
294,"(1, -8, 24, -2, 4, -24, -4, 48, -2)",70.0,"[1, 7, 0, 2, 5, 4, 9]"
295,"(1, 24, 4, 1, -24, 4, -4, 48, 2)",71.0,"[1, 4, 3, 7, 5, 9]"
296,"(-1, 24, -8, -1, -48, -8, -8, -24, -1)",16.0,"[1, 4, 3, 7, 6, 5, 9]"
297,"(-1, -48, 4, -1, -24, -4, -8, 24, -1)",21.0,"[1, 4, 0, 7, 5, 2, 9]"
298,"(1, 24, -4, 1, 48, 8, -8, -48, -2)",66.0,"[1, 4, 7, 6, 9]"
299,"(2, 24, 8, 1, 24, -8, 8, -48, -1)",52.0,"[1, 4, 7, 6, 9]"
300,"(-2, 48, -8, 2, -24, 4, 8, 24, -1)",71.0,"[1, 4, 3, 7, 5, 9]"
301,"(2, -24, 8, -2, -48, 4, 4, -24, -1)",9.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
302,"(-2, 48, -4, 1, 48, 4, 4, -48, -1)",96.0,"[1, 4, 7, 6, 9]"
303,"(2, 48, 8, 1, -48, -8, -4, -24, 1)",44.0,"[1, 4, 3, 7, 6, 5, 9]"
304,"(-2, 24, -4, -2, -48, -8, -4, -48, -2)",14.0,"[1, 4, 3, 7, 6, 5, 9]"
305,"(2, -48, 4, 1, -24, -8, -8, 48, -2)",47.0,"[1, 4, 0, 7, 5, 2, 9]"
306,"(-2, -48, -4, 1, -24, -4, -8, -24, 2)",-6.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
307,"(-2, 24, -4, 1, -48, 8, 8, -48, 2)",34.0,"[1, 4, 3, 7, 6, 5, 9]"
308,"(2, -48, 8, 2, 48, -4, 4, 48, 1)",99.0,"[1, 4, 0, 7, 2, 9]"
309,"(1, 48, 8, -2, -24, 8, 4, -24, 1)",54.0,"[1, 4, 3, 7, 6, 5, 9]"
310,"(2, -48, -8, -1, -24, 4, -4, -24, -2)",-3.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
311,"(-2, 24, 4, -2, -24, -8, 4, -48, -2)",20.0,"[1, 4, 3, 7, 6, 5, 9]"
312,"(-1, 24, -8, -2, 48, 4, 4, 24, -2)",93.0,"[1, 4, 7, 9]"
313,"(1, 24, 8, -2, 48, 8, 4, 48, -1)",117.0,"[1, 4, 7, 9]"
314,"(-2, 48, -8, -2, -24, -8, 4, 48, 2)",89.0,"[1, 4, 3, 7, 5, 9]"
315,"(1, 48, 8, 2, -48, 4, -4, 24, 1)",71.0,"[1, 4, 3, 7, 5, 9]"
316,"(-2, -24, 4, -2, -48, -8, -4, 24, -1)",20.0,"[1, 4, 0, 7, 5, 2, 9]"
317,"(-2, -24, -4, 2, -48, -4, -4, 24, -2)",18.0,"[1, 4, 0, 7, 5, 2, 9]"
318,"(1, 48, 8, -1, -48, 4, -8, -24, 1)",47.0,"[1, 4, 3, 7, 6, 5, 9]"
319,"(2, 24, 8, -2, -24, 4, 8, -24, -2)",30.0,"[1, 4, 3, 7, 6, 5, 9]"
320,"(2, 24, -4, -2, -24, -8, 4, -24, 1)",20.0,"[1, 4, 3, 7, 6, 5, 9]"
321,"(-1, 24, 8, 2, 48, -8, -4, -24, 1)",69.0,"[1, 4, 7, 6, 9]"
322,"(-1, 48, 4, 2, -24, 8, 8, -48, 1)",58.0,"[1, 4, 3, 7, 6, 5, 9]"
323,"(1, 24, -8, -1, 48, 4, -8, 48, 2)",117.0,"[1, 4, 7, 9]"
324,"(2, -24, -8, 2, -24, 4, 4, 48, 2)",48.0,"[1, 4, 0, 7, 5, 2, 9]"
325,"(1, -24, 4, -2, 48, -4, 8, -48, 1)",54.0,"[1, 4, 0, 7, 6, 2, 9]"
326,"(-1, 48, 8, 2, -48, -8, 8, -48, -2)",52.0,"[1, 4, 3, 7, 6, 5, 9]"
327,"(2, -24, 4, 2, 24, 8, -8, 48, 1)",71.0,"[1, 4, 0, 7, 2, 9]"
328,"(-2, -24, -4, -1, 48, -8, -8, 48, 1)",89.0,"[1, 4, 0, 7, 2, 9]"
329,"(-2, 48, -8, 1, -48, 8, -4, -24, -2)",48.0,"[1, 4, 3, 7, 6, 5, 9]"
330,"(-1, -24, -8, -1, 48, -8, 4, -24, 1)",45.0,"[1, 4, 0, 7, 6, 2, 9]"
331,"(1, 24, 8, -2, 48, -4, -8, -24, 1)",69.0,"[1, 4, 7, 6, 9]"
332,"(2, -24, -8, 1, 24, 4, -8, 24, -1)",45.0,"[1, 4, 0, 7, 2, 9]"
333,"(-1, 48, 8, 1, 24, 4, -8, -24, -1)",67.0,"[1, 4, 7, 6, 9]"
334,"(1, 48, 8, -2, 24, 4, -4, -24, 1)",69.0,"[1, 4, 7, 6, 9]"
335,"(-1, -48, 8, -1, -24, -4, 4, 24, 2)",25.0,"[1, 4, 0, 7, 5, 2, 9]"
336,"(-1, -48, 4, -2, -48, 4, -8, 24, 2)",26.0,"[1, 4, 0, 7, 5, 2, 9]"
337,"(-1, 48, 4, 1, -48, -8, -8, 48, 1)",92.0,"[1, 4, 3, 7, 5, 9]"
338,"(-2, 24, -8, -2, -24, 8, 4, 24, -2)",51.0,"[1, 4, 3, 7, 5, 9]"
339,"(2, -48, 4, -1, -24, 4, -4, -24, 1)",2.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
340,"(2, 24, -4, -2, -24, -4, -8, -48, -2)",14.0,"[1, 4, 3, 7, 6, 5, 9]"
341,"(2, 24, -8, 2, -24, 8, -8, -24, 2)",28.0,"[1, 4, 3, 7, 6, 5, 9]"
342,"(-2, 48, 4, -1, 24, 8, 4, -24, 1)",72.0,"[1, 4, 7, 6, 9]"
343,"(-2, 48, -4, -1, 48, -4, 8, -24, 1)",100.0,"[1, 4, 7, 6, 9]"
344,"(-1, -48, 8, 2, 24, 4, 4, -48, 2)",30.0,"[1, 4, 0, 7, 6, 2, 9]"
345,"(-1, -48, -4, -1, -24, 8, -4, 48, 2)",49.0,"[1, 4, 0, 7, 5, 2, 9]"
346,"(1, -48, -4, 1, -24, 8, -8, -24, 1)",3.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
347,"(2, -48, -8, 1, -48, 4, -8, 48, 2)",48.0,"[1, 4, 0, 7, 5, 2, 9]"
348,"(2, 24, -4, -1, 24, 4, 8, -24, -1)",52.0,"[1, 4, 7, 6, 9]"
349,"(-1, -24, -8, 1, -48, 8, 8, 48, 1)",49.0,"[1, 4, 0, 7, 5, 2, 9]"
350,"(-2, 48, -4, -2, 24, -4, 8, -48, -2)",76.0,"[1, 4, 7, 6, 9]"
351,"(2, -24, 4, -2, -24, 8, -8, -24, 2)",7.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
352,"(-2, -48, -4, -1, 24, 4, 8, 48, 1)",65.0,"[1, 4, 0, 7, 2, 9]"
353,"(-1, -24, -4, -2, 24, -4, -4, -24, 2)",19.0,"[1, 4, 0, 7, 6, 2, 9]"
354,"(2, -48, 8, -2, 24, -4, -4, 24, -2)",51.0,"[1, 4, 0, 7, 2, 9]"
355,"(-1, -48, -4, 1, 24, -4, -4, -48, -2)",15.0,"[1, 4, 0, 7, 6, 2, 9]"
356,"(2, -48, 8, -1, 48, -8, 8, 24, -1)",75.0,"[1, 4, 0, 7, 2, 9]"
357,"(-2, -24, 8, -1, 24, -4, 4, -48, -2)",30.0,"[1, 4, 0, 7, 6, 2, 9]"
358,"(1, -24, -8, 1, -48, 4, -4, 24, 1)",23.0,"[1, 4, 0, 7, 5, 2, 9]"
359,"(-1, 24, 4, -1, -24, -4, -4, -24, 1)",18.0,"[1, 4, 3, 7, 6, 5, 9]"
360,"(-2, -48, -4, -2, -24, -8, 4, 48, 1)",38.0,"[1, 4, 0, 7, 5, 2, 9]"
361,"(-2, -48, -4, 1, -48, -4, 8, 24, 1)",17.0,"[1, 4, 0, 7, 5, 2, 9]"
362,"(1, 48, 4, -1, -48, -4, -8, 48, 1)",90.0,"[1, 4, 3, 7, 5, 9]"
363,"(-1, -48, 4, -2, 24, -4, 8, -48, 1)",30.0,"[1, 4, 0, 7, 6, 2, 9]"
364,"(-1, 48, -4, 2, 24, -4, -8, -48, 1)",69.0,"[1, 4, 7, 6, 9]"
365,"(2, 48, 4, 2, -24, -8, 8, -24, -1)",52.0,"[1, 4, 3, 7, 6, 5, 9]"
366,"(-2, -24, 8, -2, 48, 8, 4, 48, 2)",99.0,"[1, 4, 0, 7, 2, 9]"
367,"(-2, 24, 4, -1, -24, 4, 4, -48, -2)",26.0,"[1, 4, 3, 7, 6, 5, 9]"
368,"(1, 24, 4, 1, -24, -8, -8, 24, 2)",44.0,"[1, 4, 3, 7, 5, 9]"
369,"(-2, 48, 8, -1, -48, 8, 4, 24, 1)",75.0,"[1, 4, 3, 7, 5, 9]"
370,"(1, -48, 8, 2, 24, 4, -8, 24, -1)",51.0,"[1, 4, 0, 7, 2, 9]"
371,"(-1, 48, -4, -2, -48, 8, 8, 48, -2)",99.0,"[1, 4, 3, 7, 5, 9]"
372,"(2, 24, 8, -2, -48, 8, -4, 24, -2)",51.0,"[1, 4, 3, 7, 5, 9]"
373,"(-2, 24, 8, 2, 48, -4, 8, -48, -2)",76.0,"[1, 4, 7, 6, 9]"
374,"(1, -24, 4, -2, 48, -4, 8, 48, -2)",95.0,"[1, 4, 0, 7, 2, 9]"
375,"(1, 24, -4, 1, 48, 4, -8, -24, -1)",67.0,"[1, 4, 7, 6, 9]"
376,"(-1, -24, 8, 2, 48, -8, -8, 24, -2)",75.0,"[1, 4, 0, 7, 2, 9]"
377,"(-1, 24, 4, 2, -24, 8, 8, 48, -2)",75.0,"[1, 4, 3, 7, 5, 9]"
378,"(-1, 24, 4, 2, 48, -4, -4, 24, -1)",93.0,"[1, 4, 7, 9]"
379,"(-2, -24, -8, 1, 48, -8, -8, -24, -1)",39.0,"[1, 4, 0, 7, 6, 2, 9]"
380,"(1, 24, -4, 1, -24, 4, -4, -24, 1)",23.0,"[1, 4, 3, 7, 6, 5, 9]"
381,"(-2, -48, -8, 2, -48, 4, 4, -24, 2)",-1.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
382,"(1, 48, 8, -2, -48, 8, 4, 24, 2)",75.0,"[1, 4, 3, 7, 5, 9]"
383,"(1, 24, 4, 2, 24, 4, 4, -48, -2)",48.0,"[1, 4, 7, 6, 9]"
384,"(-1, -24, -4, -2, 24, -8, -8, -24, -2)",15.0,"[1, 4, 0, 7, 6, 2, 9]"
385,"(-2, -48, 8, 2, -48, -4, -4, 24, -1)",28.0,"[1, 4, 0, 7, 5, 2, 9]"
386,"(-2, -24, -4, -2, -24, 4, 4, 24, 2)",20.0,"[1, 4, 0, 7, 5, 2, 9]"
387,"(2, 48, -4, -1, -48, 8, -4, -24, -1)",49.0,"[1, 4, 3, 7, 6, 5, 9]"
388,"(1, 24, -4, 2, 24, 4, 8, 48, 1)",93.0,"[1, 4, 7, 9]"
389,"(1, 24, 4, -1, -24, -4, 4, -48, 2)",21.0,"[1, 4, 3, 7, 6, 5, 9]"
390,"(-2, -48, 8, 1, 24, 8, 4, -24, 2)",30.0,"[1, 4, 0, 7, 6, 2, 9]"
391,"(-2, 48, 8, 2, 24, -8, -8, 24, 1)",93.0,"[1, 4, 7, 9]"
392,"(2, 48, -4, -1, 48, -4, 8, 48, -2)",141.0,"[1, 4, 7, 9]"
393,"(1, 24, -4, 2, -24, -8, -4, -24, -1)",19.0,"[1, 4, 3, 7, 6, 5, 9]"
394,"(1, -24, 8, -2, 48, 4, -4, -48, 2)",52.0,"[1, 4, 0, 7, 6, 2, 9]"
395,"(1, -24, -4, 2, -48, -8, 4, 48, -2)",45.0,"[1, 4, 0, 7, 5, 2, 9]"
396,"(1, 24, -8, -2, 24, 8, -4, 48, 1)",93.0,"[1, 4, 7, 9]"
397,"(1, 24, -4, 1, 24, 8, -8, -24, -1)",43.0,"[1, 4, 7, 6, 9]"
398,"(-1, -48, -8, 2, 24, -4, 8, 48, -1)",66.0,"[1, 4, 0, 7, 2, 9]"
399,"(-2, -48, 8, -1, -48, 8, -4, 48, -1)",58.0,"[1, 4, 0, 7, 5, 2, 9]"
400,"(-2, -24, 8, -2, 24, -8, -4, -48, -1)",25.0,"[1, 4, 0, 7, 6, 2, 9]"
401,"(-2, 48, -4, 1, 48, 4, 8, 48, 2)",141.0,"[1, 4, 7, 9]"
402,"(-2, 48, 4, -2, -24, -8, -4, -48, -2)",38.0,"[1, 4, 3, 7, 6, 5, 9]"
403,"(-2, -48, 4, -2, 24, 4, 8, -48, 1)",30.0,"[1, 4, 0, 7, 6, 2, 9]"
404,"(1, -24, 4, -2, 48, 4, -4, 48, -2)",95.0,"[1, 4, 0, 7, 2, 9]"
405,"(-2, 24, -4, 1, 24, 4, 8, 24, 1)",69.0,"[1, 4, 7, 9]"
406,"(1, -48, -4, 2, -24, -8, -8, -24, -2)",-6.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
407,"(-1, 24, 8, -2, 48, 8, -8, 48, 2)",117.0,"[1, 4, 7, 9]"
408,"(2, -48, 8, -1, -48, 4, 8, -24, 1)",13.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
409,"(-2, 48, 8, -1, 48, -4, -8, 24, 1)",117.0,"[1, 4, 7, 9]"
410,"(-2, 24, -4, 1, 24, -8, 4, 24, 1)",69.0,"[1, 4, 7, 9]"
411,"(-1, -24, 8, -2, -48, 8, -8, -24, -1)",8.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
412,"(-1, -24, -8, 2, -48, 8, -8, 48, -2)",49.0,"[1, 4, 0, 7, 5, 2, 9]"
413,"(2, 24, -8, 2, 24, 8, -8, 24, 2)",69.0,"[1, 4, 7, 9]"
414,"(2, -24, -8, 2, 24, -8, -8, -24, 2)",22.0,"[1, 4, 0, 7, 6, 2, 9]"
415,"(1, 24, 4, -1, -24, 8, 8, 48, 1)",75.0,"[1, 4, 3, 7, 5, 9]"
416,"(-2, -48, -8, -2, 48, -4, 4, 24, -2)",65.0,"[1, 4, 0, 7, 2, 9]"
417,"(-2, 24, -4, -1, -24, 4, 4, -48, -2)",26.0,"[1, 4, 3, 7, 6, 5, 9]"
418,"(1, -24, -8, 1, 24, -4, 8, 24, -1)",44.0,"[1, 4, 0, 7, 2, 9]"
419,"(-2, 24, 4, -1, -24, -4, 4, -24, -1)",21.0,"[1, 4, 3, 7, 6, 5, 9]"
420,"(1, -48, 4, -2, -48, 8, 4, -24, 1)",9.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
421,"(-2, -48, -8, -2, 24, -4, 4, -48, -1)",20.0,"[1, 4, 0, 7, 6, 2, 9]"
422,"(1, -48, -8, 2, 24, -8, -4, 24, 1)",44.0,"[1, 4, 0, 7, 2, 9]"
423,"(2, -24, -8, -2, -48, 4, 8, 24, -1)",24.0,"[1, 4, 0, 7, 5, 2, 9]"
424,"(1, -24, 4, -2, 48, 4, 8, -48, -2)",54.0,"[1, 4, 0, 7, 6, 2, 9]"
425,"(-2, -24, 4, -2, -24, 8, -4, -48, 2)",7.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
426,"(1, 48, -4, 1, 24, -8, -8, -24, -1)",67.0,"[1, 4, 7, 6, 9]"
427,"(2, -24, 8, 2, 48, -4, 8, -24, 2)",58.0,"[1, 4, 0, 7, 6, 2, 9]"
428,"(-1, -48, -8, -2, -24, 4, -8, -24, 1)",-3.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
429,"(2, -24, 4, 2, 24, 8, 4, 24, -2)",47.0,"[1, 4, 0, 7, 2, 9]"
430,"(1, -24, -8, 2, 48, -8, 4, 48, -2)",92.0,"[1, 4, 0, 7, 2, 9]"
431,"(-2, -48, -8, -2, -48, -4, -4, -24, 1)",-10.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
432,"(2, -48, 4, 1, -24, 4, 8, -48, 2)",9.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
433,"(1, 24, -4, 2, 48, -8, -4, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
434,"(-1, 48, 8, 2, -48, -8, -4, -24, -2)",42.0,"[1, 4, 3, 7, 6, 5, 9]"
435,"(1, -48, -8, -1, -48, -4, -8, 24, -2)",18.0,"[1, 4, 0, 7, 5, 2, 9]"
436,"(2, 24, -8, -1, 24, -8, -8, 24, 2)",69.0,"[1, 4, 7, 9]"
437,"(2, 24, 4, 2, -48, -8, 8, -24, -1)",28.0,"[1, 4, 3, 7, 6, 5, 9]"
438,"(1, -24, -4, -1, 24, 8, -8, -48, -2)",17.0,"[1, 4, 0, 7, 6, 2, 9]"
439,"(-2, 48, -4, -2, 24, 4, -4, 48, 1)",117.0,"[1, 4, 7, 9]"
440,"(-1, -48, 4, -2, 24, 8, 4, -24, 1)",26.0,"[1, 4, 0, 7, 6, 2, 9]"
441,"(-1, 24, -4, -1, -24, 8, -4, -48, 2)",28.0,"[1, 4, 3, 7, 6, 5, 9]"
442,"(-1, 24, -8, 1, 48, 8, -4, -48, -1)",67.0,"[1, 4, 7, 6, 9]"
443,"(1, -48, -8, -2, 24, 4, -8, 48, 2)",68.0,"[1, 4, 0, 7, 2, 9]"
444,"(2, 48, 8, 2, 48, 8, -4, -24, 1)",93.0,"[1, 4, 7, 6, 9]"
445,"(2, -24, 8, 1, 24, 4, 8, 48, -2)",75.0,"[1, 4, 0, 7, 2, 9]"
446,"(2, -48, -4, 2, 24, 8, 8, 48, -1)",69.0,"[1, 4, 0, 7, 2, 9]"
447,"(2, 24, -8, -1, -24, -4, -8, -24, 2)",19.0,"[1, 4, 3, 7, 6, 5, 9]"
448,"(-2, 24, -4, -2, -24, 8, -8, -24, 1)",27.0,"[1, 4, 3, 7, 6, 5, 9]"
449,"(1, 24, 4, 2, 48, 8, 4, 24, 2)",93.0,"[1, 4, 7, 9]"
450,"(1, 48, -8, 1, -48, -8, -8, -24, -2)",41.0,"[1, 4, 3, 7, 6, 5, 9]"
451,"(-1, 24, -4, -2, -24, 8, 8, 48, -1)",75.0,"[1, 4, 3, 7, 5, 9]"
452,"(2, 24, -4, -1, 24, 4, -8, -24, -1)",43.0,"[1, 4, 7, 6, 9]"
453,"(-2, -48, 4, 1, 24, 8, 4, 24, -2)",47.0,"[1, 4, 0, 7, 2, 9]"
454,"(2, -48, -8, -1, -24, 4, -8, 48, 2)",48.0,"[1, 4, 0, 7, 5, 2, 9]"
455,"(2, -24, -4, -1, 24, 4, -8, -24, -1)",19.0,"[1, 4, 0, 7, 6, 2, 9]"
456,"(2, -24, -4, -2, -48, 4, 8, 48, 1)",48.0,"[1, 4, 0, 7, 5, 2, 9]"
457,"(-1, 48, 8, 1, 48, 8, 4, -24, -1)",96.0,"[1, 4, 7, 6, 9]"
458,"(1, -24, -4, -1, 48, -8, 8, 24, -2)",68.0,"[1, 4, 0, 7, 2, 9]"
459,"(-1, -24, -4, 2, -24, 4, -8, 48, 1)",45.0,"[1, 4, 0, 7, 5, 2, 9]"
460,"(2, 24, 8, 2, 48, 8, -8, -48, 2)",70.0,"[1, 4, 7, 6, 9]"
461,"(-1, 48, 8, -2, 48, 4, 4, 24, 2)",117.0,"[1, 4, 7, 9]"
462,"(2, -48, -4, -1, 48, 8, 4, 48, 2)",93.0,"[1, 4, 0, 7, 2, 9]"
463,"(1, 24, -8, -1, 48, 4, 4, 24, 2)",93.0,"[1, 4, 7, 9]"
464,"(1, 48, 4, -2, -24, 8, -8, -48, -2)",48.0,"[1, 4, 3, 7, 6, 5, 9]"
465,"(-2, -48, -4, 1, 24, 4, 4, -48, 2)",20.0,"[1, 4, 0, 7, 6, 2, 9]"
466,"(1, 48, 4, 2, -48, -8, 4, 24, 1)",69.0,"[1, 4, 3, 7, 5, 9]"
467,"(-2, -48, -4, 1, 24, 8, -4, -24, -1)",15.0,"[1, 4, 0, 7, 6, 2, 9]"
468,"(-2, 24, 4, 1, 24, 8, -4, 24, -2)",69.0,"[1, 4, 7, 9]"
469,"(-1, 48, -8, -2, 24, -8, 8, 48, 2)",117.0,"[1, 4, 7, 9]"
470,"(2, -24, 4, 1, -48, 8, -4, -24, 2)",7.0,"[1, 4, 0, 7, 5, 6, 2, 9]"
471,"(-1, -48, -4, 2, 48, 8, -4, 24, -1)",66.0,"[1, 4, 0, 7, 2, 9]"
472,"(1, 48, -4, -2, -24, 4, 4, -24, 1)",50.0,"[1, 4, 3, 7, 6, 5, 9]"
473,"(1, -48, 4, 1, 48, 8, 4, 48, 2)",95.0,"[1, 4, 0, 7, 2, 9]"
474,"(2, -24, 8, 2, -24, -4, 8, 24, 2)",28.0,"[1, 4, 0, 7, 5, 2, 9]"
475,"(1, -48, 4, -2, 48, -4, -4, -48, 2)",48.0,"[1, 4, 0, 7, 6, 2, 9]"
