,clicks,decision,ground_truth,outcome_probs,reward_mu,reward_sigma,trial_index,workerid
68,"[2, 6, 10, 14, 18, 22, 26]",5,"[4.96, 0.09, 4.75, 5.23, 6.64, 7.39, 4.92, 2.15, 6.54, 3.53, 6.55, 2.43, 7.8, 9.18, 8.27, 5.44, 3.41, 6.82, 9.02, 2.52, 9.12, 6.22, 5.5, 2.59, 4.01, 2.29, 7.08, 4.51]","[0.01, 0.1, 0.85, 0.04]",5.0,2.994,8,A1OBB3PWYWK9KK
69,"[3, 7, 11, 15, 19, 23, 27]",5,"[1.41, 8.45, 6.59, 5.62, 8.96, 3.9, 6.8, 5.22, 4.54, 5.62, 3.95, 4.09, 5.96, 7.42, 1.58, 1.38, 5.67, 9.3, 8.6, 6.81, 4.58, 6.03, 7.46, 3.0, 8.39, 9.41, 1.38, 4.68]","[0.09, 0.01, 0.04, 0.86]",5.0,2.994,9,A1OBB3PWYWK9KK
70,[],5,"[0.12, 0.21, 0.08, 0.21, 0.21, 0.13, 0.17, 0.19, 0.1, 0.22, 0.09, 0.21, 0.22, 0.16, 0.04, 0.12, 0.15, 0.1, 0.05, 0.1, 0.14, 0.04, 0.06, 0.14, 0.08, 0.03, 0.09, 0.16]","[0.03, 0.86, 0.05, 0.06]",0.13,0.072,10,A1OBB3PWYWK9KK
71,[],6,"[0.11, 0.07, 0.17, 0.15, 0.06, 0.16, 0.22, 0.17, 0.13, 0.16, 0.14, 0.15, 0.2, 0.18, 0.11, 0.08, 0.12, 0.13, 0.07, 0.06, 0.14, 0.16, 0.09, 0.12, 0.14, 0.09, 0.08, 0.06]","[0.89, 0.02, 0.02, 0.07]",0.13,0.072,11,A1OBB3PWYWK9KK
72,[],3,"[0.15, 0.06, 0.17, 0.09, 0.24, 0.18, 0.19, 0.11, 0.04, 0.11, 0.21, 0.02, 0.15, 0.1, 0.12, 0.13, 0.14, 0.11, 0.12, 0.13, 0.23, 0.23, 0.23, 0.22, 0.06, 0.16, 0.13, 0.15]","[0.27, 0.17, 0.29, 0.27]",0.13,0.072,12,A1OBB3PWYWK9KK
73,[],4,"[0.16, 0.09, 0.18, 0.15, 0.14, 0.13, 0.15, 0.17, 0.22, 0.11, 0.24, 0.1, 0.2, 0.07, 0.04, 0.15, 0.17, 0.2, 0.17, 0.14, 0.09, 0.17, 0.08, 0.13, 0.22, 0.08, 0.1, 0.16]","[0.02, 0.85, 0.04, 0.09]",0.13,0.072,13,A1OBB3PWYWK9KK
74,[],6,"[0.15, 0.13, 0.21, 0.11, 0.05, 0.09, 0.14, 0.21, 0.08, 0.13, 0.24, 0.13, 0.04, 0.24, 0.09, 0.13, 0.18, 0.06, 0.1, 0.19, 0.12, 0.12, 0.23, 0.16, 0.17, 0.2, 0.12, 0.11]","[0.86, 0.06, 0.06, 0.02]",0.13,0.072,14,A1OBB3PWYWK9KK
75,[],3,"[0.13, 0.14, 0.02, 0.07, 0.04, 0.16, 0.12, 0.24, 0.07, 0.17, 0.08, 0.13, 0.11, 0.24, 0.09, 0.11, 0.18, 0.16, 0.13, 0.13, 0.14, 0.11, 0.1, 0.05, 0.12, 0.18, 0.06, 0.14]","[0.29, 0.13, 0.31, 0.27]",0.13,0.072,15,A1OBB3PWYWK9KK
76,[],6,"[0.17, 0.04, 0.03, 0.16, 0.17, 0.15, 0.12, 0.07, 0.16, 0.15, 0.21, 0.08, 0.05, 0.2, 0.07, 0.14, 0.21, 0.16, 0.19, 0.21, 0.01, 0.11, 0.03, 0.14, 0.19, 0.08, 0.18, 0.21]","[0.26, 0.21, 0.25, 0.28]",0.13,0.072,16,A1OBB3PWYWK9KK
77,[],2,"[0.11, 0.15, 0.19, 0.08, 0.19, 0.23, 0.1, 0.13, 0.2, 0.16, 0.1, 0.2, 0.04, 0.15, 0.15, 0.16, 0.14, 0.12, 0.18, 0.23, 0.15, 0.07, 0.16, 0.03, 0.19, 0.21, 0.13, 0.19]","[0.3, 0.19, 0.21, 0.3]",0.13,0.072,17,A1OBB3PWYWK9KK
78,[],6,"[0.1, 0.11, 0.11, 0.12, 0.15, 0.18, 0.13, 0.1, 0.17, 0.15, 0.23, 0.14, 0.19, 0.16, 0.25, 0.24, 0.1, 0.05, 0.05, 0.02, 0.01, 0.1, 0.13, 0.08, 0.13, 0.23, 0.17, 0.05]","[0.05, 0.07, 0.86, 0.02]",0.13,0.072,18,A1OBB3PWYWK9KK
79,[],2,"[0.08, 0.15, 0.19, 0.07, 0.18, 0.21, 0.14, 0.17, 0.11, 0.09, 0.24, 0.11, 0.18, 0.11, 0.1, 0.14, 0.19, 0.13, 0.05, 0.14, 0.11, 0.18, 0.11, 0.15, 0.11, 0.02, 0.18, 0.06]","[0.22, 0.29, 0.28, 0.21]",0.13,0.072,19,A1OBB3PWYWK9KK
80,"[4, 5, 9, 17]",2,"[4.06, 2.27, 5.04, 1.87, 8.97, 5.01, 3.41, 7.54, 0.91, 5.7, 1.2, 5.5, 3.96, 4.25, 2.51, 7.09, 3.01, 3.4, 4.42, 5.45, 7.24, 6.14, 3.05, 3.88, 3.22, 7.07, 8.97, 6.63]","[0.04, 0.01, 0.04, 0.91]",5.0,2.994,0,A2YAYHZYI7M3HD
81,"[17, 1, 9, 21, 25, 5, 13]",7,"[7.15, 4.15, 9.61, 7.42, 7.54, 2.44, 7.56, 6.57, 9.23, 5.34, 3.72, 9.25, 4.41, 4.49, 6.79, 2.52, 3.0, 2.37, 9.91, 2.69, 4.37, 2.74, 6.52, 4.03, 7.49, 6.97, 2.18, 1.59]","[0.11, 0.28, 0.34, 0.27]",5.0,2.994,1,A2YAYHZYI7M3HD
82,"[24, 22, 17, 15, 9, 6, 3, 25, 26, 27]",7,"[6.28, 6.15, 1.29, 0.7, 8.5, 6.55, 5.63, 6.25, 3.15, 5.3, 7.14, 6.97, 5.82, 7.15, 5.23, 8.74, 5.76, 0.18, 7.74, 5.69, 3.04, 7.08, 6.86, 5.94, 9.97, 1.04, 5.59, 8.57]","[0.15, 0.29, 0.29, 0.27]",5.0,2.994,2,A2YAYHZYI7M3HD
83,"[0, 1, 2, 3, 9, 14, 19, 23, 27, 11, 7]",1,"[8.55, 4.71, 5.14, 5.35, 4.8, 3.41, 4.91, 5.06, 2.94, 3.27, 1.17, 2.56, 5.59, 9.82, 3.01, 4.36, 6.28, 8.43, 4.71, 1.57, 0.5, 5.99, 9.68, 4.68, 5.56, 8.34, 6.37, 1.19]","[0.01, 0.04, 0.01, 0.94]",5.0,2.994,3,A2YAYHZYI7M3HD
84,"[2, 6, 10, 14, 18, 22, 26]",4,"[6.29, 7.34, 7.28, 5.34, 1.59, 4.23, 3.67, 4.67, 5.1, 7.74, 5.85, 6.67, 1.38, 5.23, 7.58, 1.83, 4.6, 5.35, 7.55, 4.2, 5.53, 6.18, 6.09, 0.73, 8.78, 5.79, 2.3, 1.72]","[0.04, 0.04, 0.88, 0.04]",5.0,2.994,4,A2YAYHZYI7M3HD
85,"[2, 6, 10, 14, 18, 22, 26]",6,"[3.1, 0.17, 5.63, 7.87, 4.94, 4.06, 4.11, 2.59, 0.63, 4.73, 5.34, 6.35, 6.78, 4.73, 5.09, 4.82, 9.59, 3.05, 3.26, 7.86, 5.44, 4.98, 7.5, 4.79, 2.96, 2.64, 8.16, 6.91]","[0.03, 0.06, 0.85, 0.06]",5.0,2.994,5,A2YAYHZYI7M3HD
86,"[1, 5, 9, 13, 17, 21, 25]",4,"[5.06, 6.31, 6.46, 7.48, 5.19, 2.5, 3.53, 4.95, 7.33, 2.53, 9.83, 4.0, 6.3, 7.78, 2.55, 3.0, 5.1, 3.31, 0.4, 4.75, 4.11, 1.4, 3.06, 7.34, 9.13, 4.22, 4.19, 7.81]","[0.13, 0.36, 0.19, 0.32]",5.0,2.994,6,A2YAYHZYI7M3HD
87,"[1, 5, 9, 13, 17, 21, 25]",5,"[7.92, 5.71, 7.99, 5.13, 8.67, 8.25, 6.72, 2.13, 4.05, 8.17, 1.08, 6.18, 5.33, 1.44, 6.36, 8.37, 6.75, 9.93, 3.07, 3.38, 7.86, 2.72, 1.26, 6.65, 4.25, 5.47, 5.77, 7.73]","[0.1, 0.85, 0.04, 0.01]",5.0,2.994,7,A2YAYHZYI7M3HD
88,"[3, 7, 11, 15, 19, 23, 27, 1]",1,"[1.51, 6.51, 5.61, 8.9, 6.48, 9.17, 6.69, 6.13, 4.9, 2.41, 5.23, 5.39, 6.32, 9.23, 6.91, 4.98, 2.29, 7.34, 4.94, 2.82, 9.73, 7.98, 2.87, 2.68, 7.37, 7.05, 5.52, 3.36]","[0.25, 0.23, 0.18, 0.34]",5.0,2.994,8,A2YAYHZYI7M3HD
89,"[3, 7, 11, 15, 9, 19, 23, 27, 17]",3,"[8.22, 8.98, 3.29, 6.12, 3.01, 8.54, 6.64, 6.71, 3.18, 6.15, 8.36, 9.9, 9.11, 5.11, 4.23, 2.51, 2.57, 8.87, 3.78, 3.63, 6.16, 5.27, 8.52, 3.42, 5.47, 7.61, 6.86, 4.2]","[0.19, 0.21, 0.36, 0.24]",5.0,2.994,9,A2YAYHZYI7M3HD
90,"[1, 5, 9, 17, 21, 13]",4,"[0.14, 0.17, 0.11, 0.17, 0.1, 0.09, 0.09, 0.07, 0.1, 0.14, 0.07, 0.1, 0.11, 0.17, 0.06, 0.11, 0.15, 0.07, 0.12, 0.19, 0.19, 0.15, 0.2, 0.14, 0.08, 0.19, 0.07, 0.12]","[0.03, 0.87, 0.06, 0.04]",0.13,0.072,10,A2YAYHZYI7M3HD
91,[],3,"[0.11, 0.18, 0.05, 0.15, 0.14, 0.07, 0.14, 0.17, 0.13, 0.1, 0.06, 0.06, 0.19, 0.11, 0.15, 0.09, 0.14, 0.11, 0.21, 0.08, 0.07, 0.24, 0.12, 0.02, 0.17, 0.11, 0.18, 0.03]","[0.86, 0.06, 0.04, 0.04]",0.13,0.072,11,A2YAYHZYI7M3HD
92,[],7,"[0.21, 0.2, 0.19, 0.23, 0.16, 0.12, 0.17, 0.22, 0.11, 0.08, 0.08, 0.16, 0.17, 0.12, 0.1, 0.08, 0.09, 0.03, 0.19, 0.18, 0.12, 0.13, 0.15, 0.12, 0.11, 0.15, 0.1, 0.07]","[0.06, 0.06, 0.02, 0.86]",0.13,0.072,12,A2YAYHZYI7M3HD
93,[],1,"[0.16, 0.25, 0.15, 0.1, 0.06, 0.22, 0.12, 0.09, 0.24, 0.16, 0.21, 0.03, 0.13, 0.11, 0.2, 0.22, 0.14, 0.14, 0.16, 0.19, 0.21, 0.07, 0.13, 0.15, 0.19, 0.16, 0.1, 0.18]","[0.03, 0.03, 0.02, 0.92]",0.13,0.072,13,A2YAYHZYI7M3HD
94,[],6,"[0.17, 0.07, 0.23, 0.07, 0.18, 0.13, 0.12, 0.15, 0.15, 0.18, 0.23, 0.21, 0.03, 0.19, 0.14, 0.13, 0.25, 0.08, 0.05, 0.14, 0.2, 0.23, 0.2, 0.16, 0.18, 0.11, 0.13, 0.14]","[0.27, 0.35, 0.12, 0.26]",0.13,0.072,14,A2YAYHZYI7M3HD
95,[],4,"[0.12, 0.16, 0.13, 0.16, 0.08, 0.08, 0.18, 0.25, 0.14, 0.06, 0.13, 0.11, 0.16, 0.1, 0.09, 0.19, 0.11, 0.08, 0.19, 0.05, 0.12, 0.13, 0.14, 0.1, 0.11, 0.17, 0.21, 0.22]","[0.25, 0.21, 0.3, 0.24]",0.13,0.072,15,A2YAYHZYI7M3HD
96,[],3,"[0.05, 0.15, 0.09, 0.19, 0.16, 0.13, 0.17, 0.15, 0.15, 0.1, 0.16, 0.1, 0.13, 0.1, 0.08, 0.11, 0.1, 0.14, 0.08, 0.24, 0.07, 0.13, 0.17, 0.07, 0.1, 0.13, 0.11, 0.14]","[0.33, 0.26, 0.15, 0.26]",0.13,0.072,16,A2YAYHZYI7M3HD
97,[],4,"[0.22, 0.1, 0.15, 0.12, 0.12, 0.16, 0.14, 0.1, 0.12, 0.04, 0.12, 0.16, 0.06, 0.15, 0.25, 0.17, 0.24, 0.13, 0.09, 0.21, 0.18, 0.13, 0.1, 0.04, 0.06, 0.16, 0.15, 0.09]","[0.21, 0.3, 0.29, 0.2]",0.13,0.072,17,A2YAYHZYI7M3HD
98,[],5,"[0.21, 0.23, 0.16, 0.07, 0.12, 0.15, 0.13, 0.21, 0.04, 0.15, 0.1, 0.14, 0.08, 0.07, 0.18, 0.15, 0.11, 0.15, 0.2, 0.21, 0.23, 0.14, 0.24, 0.08, 0.14, 0.05, 0.17, 0.23]","[0.03, 0.01, 0.07, 0.89]",0.13,0.072,18,A2YAYHZYI7M3HD
99,[],6,"[0.16, 0.04, 0.15, 0.21, 0.07, 0.11, 0.15, 0.14, 0.15, 0.14, 0.16, 0.07, 0.15, 0.08, 0.16, 0.21, 0.15, 0.18, 0.13, 0.22, 0.15, 0.23, 0.23, 0.18, 0.08, 0.06, 0.05, 0.15]","[0.27, 0.26, 0.22, 0.25]",0.13,0.072,19,A2YAYHZYI7M3HD
100,"[7, 11, 15, 3, 19, 23, 27]",1,"[6.37, 0.73, 3.12, 7.6, 4.76, 7.08, 4.95, 1.29, 9.22, 7.44, 6.49, 5.82, 8.39, 2.52, 7.06, 1.27, 5.36, 1.75, 1.19, 4.29, 2.53, 2.6, 1.42, 6.85, 5.66, 7.84, 6.31, 0.22]","[0.06, 0.01, 0.06, 0.87]",5.0,2.994,0,A1B592DM38HTL4
101,"[6, 16, 22, 8, 17, 1, 14]",6,"[4.19, 6.36, 6.73, 3.79, 4.89, 9.71, 3.04, 8.79, 3.92, 9.5, 5.53, 2.55, 8.92, 4.65, 3.87, 4.88, 7.64, 6.25, 2.28, 5.78, 4.67, 6.73, 8.72, 2.78, 6.5, 3.54, 4.16, 2.61]","[0.24, 0.27, 0.34, 0.15]",5.0,2.994,1,A1B592DM38HTL4
102,"[2, 10, 18, 26, 6, 14, 22]",2,"[6.57, 8.19, 4.05, 4.46, 1.89, 1.91, 9.42, 3.77, 6.25, 6.6, 5.38, 6.83, 2.07, 6.12, 5.06, 2.7, 4.18, 3.16, 4.43, 4.9, 7.21, 4.33, 2.3, 2.79, 6.81, 1.61, 8.07, 3.93]","[0.06, 0.01, 0.89, 0.04]",5.0,2.994,2,A1B592DM38HTL4
103,"[3, 11, 19, 27, 23, 15, 7]",5,"[5.9, 8.66, 6.25, 5.86, 4.15, 6.94, 5.23, 5.95, 5.13, 3.27, 0.06, 4.13, 4.25, 4.9, 8.27, 4.93, 7.19, 7.1, 6.5, 7.25, 3.09, 5.83, 2.49, 1.9, 2.98, 7.75, 4.22, 6.71]","[0.01, 0.09, 0.03, 0.87]",5.0,2.994,3,A1B592DM38HTL4
104,"[6, 12, 17, 26, 10, 1, 24]",4,"[7.45, 5.34, 3.55, 4.12, 9.49, 4.89, 7.54, 0.17, 9.28, 5.75, 3.6, 5.2, 9.06, 7.3, 2.17, 8.76, 4.52, 4.95, 8.3, 4.02, 8.51, 6.34, 1.34, 1.42, 7.79, 6.75, 8.21, 0.86]","[0.27, 0.26, 0.3, 0.17]",5.0,2.994,4,A1B592DM38HTL4
105,"[5, 16, 8, 19, 27, 11, 3, 17, 25, 13]",1,"[8.52, 2.15, 7.79, 9.54, 3.7, 3.75, 3.48, 1.1, 6.25, 2.28, 5.7, 0.94, 1.31, 4.37, 0.33, 0.34, 5.26, 7.24, 1.76, 5.45, 1.92, 5.73, 4.04, 5.14, 4.24, 3.84, 4.48, 5.24]","[0.24, 0.35, 0.11, 0.3]",5.0,2.994,5,A1B592DM38HTL4
106,"[0, 1, 2, 3, 6, 4, 5, 7, 11, 10, 9, 8, 12, 14, 13, 15, 19, 18, 17, 16, 20, 21, 22, 23, 27, 26, 25, 24]",5,"[2.44, 3.77, 3.51, 1.72, 1.99, 5.29, 4.11, 4.39, 2.61, 4.15, 5.76, 8.49, 8.31, 4.74, 8.06, 3.01, 9.3, 4.63, 6.26, 9.11, 3.07, 2.58, 5.02, 9.38, 3.46, 6.01, 8.07, 8.41]","[0.28, 0.15, 0.33, 0.24]",5.0,2.994,6,A1B592DM38HTL4
107,"[0, 4, 8, 12, 16, 20, 24]",1,"[7.58, 4.03, 2.13, 7.37, 5.39, 5.36, 4.25, 1.7, 1.93, 3.68, 8.6, 4.13, 2.03, 1.59, 3.91, 4.81, 3.79, 2.45, 4.39, 7.59, 7.02, 5.91, 2.39, 6.62, 1.4, 8.09, 1.27, 3.49]","[0.87, 0.05, 0.04, 0.04]",5.0,2.994,7,A1B592DM38HTL4
108,"[1, 5, 9, 13, 17, 21, 25, 12, 14, 15]",4,"[0.43, 7.92, 4.23, 4.33, 5.95, 7.78, 1.95, 7.31, 2.2, 1.72, 1.1, 6.19, 6.67, 8.66, 2.98, 1.54, 4.73, 7.41, 6.72, 8.66, 5.43, 7.08, 7.0, 7.24, 1.96, 4.84, 5.13, 3.04]","[0.11, 0.85, 0.01, 0.03]",5.0,2.994,8,A1B592DM38HTL4
109,"[0, 1, 2, 3, 6, 5, 4, 7, 11, 10, 9, 8, 12, 13, 14, 15, 19, 18, 17, 16, 20, 21, 22, 23, 27, 26, 25, 24]",7,"[3.96, 1.59, 8.64, 4.42, 6.3, 1.72, 5.88, 7.44, 9.3, 3.65, 7.76, 1.69, 4.87, 5.59, 0.59, 5.01, 3.88, 3.92, 5.56, 2.48, 7.51, 3.61, 3.15, 0.77, 6.78, 8.56, 1.85, 7.43]","[0.2, 0.28, 0.2, 0.32]",5.0,2.994,9,A1B592DM38HTL4
110,"[8, 19, 3, 24]",5,"[0.05, 0.06, 0.17, 0.06, 0.19, 0.19, 0.15, 0.04, 0.15, 0.08, 0.03, 0.05, 0.14, 0.06, 0.09, 0.06, 0.2, 0.21, 0.25, 0.16, 0.14, 0.13, 0.12, 0.09, 0.12, 0.07, 0.11, 0.11]","[0.37, 0.15, 0.12, 0.36]",0.13,0.072,10,A1B592DM38HTL4
111,[16],5,"[0.16, 0.19, 0.09, 0.14, 0.12, 0.04, 0.19, 0.11, 0.16, 0.23, 0.22, 0.15, 0.05, 0.02, 0.11, 0.05, 0.24, 0.02, 0.11, 0.22, 0.16, 0.24, 0.13, 0.13, 0.21, 0.13, 0.12, 0.18]","[0.86, 0.09, 0.03, 0.02]",0.13,0.072,11,A1B592DM38HTL4
112,"[7, 5, 23]",2,"[0.18, 0.1, 0.12, 0.11, 0.02, 0.08, 0.08, 0.21, 0.22, 0.19, 0.23, 0.08, 0.15, 0.17, 0.16, 0.18, 0.14, 0.17, 0.2, 0.18, 0.05, 0.12, 0.15, 0.06, 0.17, 0.18, 0.22, 0.18]","[0.17, 0.29, 0.24, 0.3]",0.13,0.072,12,A1B592DM38HTL4
113,"[4, 12, 20, 24, 16, 8]",3,"[0.21, 0.1, 0.18, 0.1, 0.09, 0.1, 0.02, 0.13, 0.23, 0.12, 0.05, 0.2, 0.16, 0.14, 0.05, 0.12, 0.15, 0.08, 0.09, 0.08, 0.14, 0.06, 0.23, 0.05, 0.12, 0.09, 0.02, 0.17]","[0.87, 0.09, 0.01, 0.03]",0.13,0.072,13,A1B592DM38HTL4
114,"[4, 16, 14]",3,"[0.14, 0.22, 0.16, 0.22, 0.1, 0.13, 0.09, 0.16, 0.07, 0.25, 0.15, 0.12, 0.19, 0.1, 0.13, 0.13, 0.05, 0.22, 0.2, 0.21, 0.01, 0.12, 0.17, 0.24, 0.21, 0.16, 0.08, 0.12]","[0.3, 0.2, 0.26, 0.24]",0.13,0.072,14,A1B592DM38HTL4
115,"[2, 14, 26]",7,"[0.22, 0.05, 0.1, 0.09, 0.05, 0.17, 0.24, 0.17, 0.16, 0.04, 0.08, 0.06, 0.17, 0.24, 0.13, 0.09, 0.15, 0.07, 0.13, 0.18, 0.14, 0.03, 0.18, 0.1, 0.07, 0.09, 0.18, 0.18]","[0.24, 0.27, 0.35, 0.14]",0.13,0.072,15,A1B592DM38HTL4
116,"[10, 18, 26, 14, 22, 6, 2]",6,"[0.05, 0.17, 0.19, 0.07, 0.14, 0.19, 0.15, 0.16, 0.12, 0.07, 0.07, 0.16, 0.12, 0.21, 0.15, 0.12, 0.13, 0.16, 0.19, 0.22, 0.17, 0.18, 0.19, 0.11, 0.07, 0.17, 0.09, 0.14]","[0.1, 0.04, 0.85, 0.01]",0.13,0.072,16,A1B592DM38HTL4
117,"[0, 8, 16, 24, 20, 12, 4]",1,"[0.19, 0.19, 0.22, 0.11, 0.08, 0.19, 0.19, 0.17, 0.05, 0.15, 0.13, 0.12, 0.11, 0.24, 0.04, 0.1, 0.15, 0.08, 0.1, 0.14, 0.1, 0.21, 0.03, 0.06, 0.03, 0.03, 0.25, 0.09]","[0.85, 0.07, 0.05, 0.03]",0.13,0.072,17,A1B592DM38HTL4
118,"[0, 8, 16, 24, 20, 12]",6,"[0.06, 0.04, 0.12, 0.08, 0.12, 0.08, 0.09, 0.08, 0.07, 0.18, 0.21, 0.15, 0.2, 0.06, 0.18, 0.15, 0.19, 0.21, 0.18, 0.22, 0.23, 0.06, 0.06, 0.09, 0.06, 0.07, 0.24, 0.24]","[0.87, 0.02, 0.07, 0.04]",0.13,0.072,18,A1B592DM38HTL4
119,"[0, 8, 16, 24]",7,"[0.12, 0.12, 0.04, 0.19, 0.03, 0.05, 0.06, 0.13, 0.15, 0.17, 0.2, 0.19, 0.09, 0.17, 0.05, 0.14, 0.06, 0.07, 0.09, 0.25, 0.07, 0.14, 0.19, 0.14, 0.16, 0.06, 0.19, 0.09]","[0.32, 0.27, 0.27, 0.14]",0.13,0.072,19,A1B592DM38HTL4
120,"[0, 4, 8, 12, 16, 20, 24, 17, 1]",1,"[0.14, 0.18, 0.18, 0.16, 0.08, 0.11, 0.15, 0.21, 0.03, 0.11, 0.13, 0.23, 0.09, 0.15, 0.12, 0.16, 0.14, 0.02, 0.06, 0.1, 0.01, 0.23, 0.25, 0.17, 0.11, 0.12, 0.18, 0.16]","[0.95, 0.03, 0.01, 0.01]",0.13,0.072,0,A353STSNL3BYS6
121,"[2, 26, 0]",1,"[0.24, 0.18, 0.24, 0.07, 0.17, 0.19, 0.01, 0.03, 0.1, 0.2, 0.21, 0.15, 0.13, 0.21, 0.19, 0.08, 0.18, 0.11, 0.11, 0.13, 0.12, 0.13, 0.23, 0.16, 0.17, 0.21, 0.08, 0.23]","[0.09, 0.01, 0.87, 0.03]",0.13,0.072,1,A353STSNL3BYS6
122,"[3, 4, 11, 12]",4,"[0.18, 0.12, 0.17, 0.06, 0.08, 0.17, 0.17, 0.06, 0.08, 0.16, 0.23, 0.09, 0.18, 0.18, 0.05, 0.15, 0.08, 0.1, 0.12, 0.14, 0.04, 0.12, 0.08, 0.12, 0.17, 0.08, 0.04, 0.14]","[0.21, 0.21, 0.26, 0.32]",0.13,0.072,2,A353STSNL3BYS6
123,"[1, 25, 16, 12, 9]",1,"[0.1, 0.17, 0.09, 0.12, 0.14, 0.08, 0.11, 0.09, 0.11, 0.08, 0.22, 0.21, 0.14, 0.03, 0.07, 0.16, 0.15, 0.1, 0.16, 0.25, 0.19, 0.24, 0.14, 0.02, 0.16, 0.12, 0.2, 0.16]","[0.24, 0.31, 0.27, 0.18]",0.13,0.072,3,A353STSNL3BYS6
124,"[6, 18, 22]",5,"[0.13, 0.06, 0.12, 0.13, 0.14, 0.21, 0.03, 0.17, 0.17, 0.13, 0.07, 0.1, 0.1, 0.09, 0.02, 0.09, 0.17, 0.04, 0.16, 0.01, 0.16, 0.19, 0.12, 0.08, 0.01, 0.15, 0.16, 0.18]","[0.04, 0.07, 0.85, 0.04]",0.13,0.072,4,A353STSNL3BYS6
125,"[5, 21, 13]",6,"[0.02, 0.1, 0.13, 0.11, 0.12, 0.1, 0.09, 0.11, 0.07, 0.11, 0.03, 0.23, 0.08, 0.12, 0.25, 0.07, 0.14, 0.04, 0.07, 0.14, 0.18, 0.12, 0.15, 0.15, 0.1, 0.1, 0.23, 0.07]","[0.04, 0.92, 0.01, 0.03]",0.13,0.072,5,A353STSNL3BYS6
126,"[4, 24, 27]",7,"[0.13, 0.16, 0.16, 0.19, 0.09, 0.16, 0.09, 0.21, 0.13, 0.13, 0.06, 0.1, 0.06, 0.13, 0.03, 0.1, 0.1, 0.23, 0.02, 0.04, 0.14, 0.19, 0.08, 0.1, 0.14, 0.16, 0.15, 0.19]","[0.31, 0.16, 0.26, 0.27]",0.13,0.072,6,A353STSNL3BYS6
127,"[7, 15, 27]",7,"[0.11, 0.06, 0.13, 0.06, 0.11, 0.21, 0.13, 0.09, 0.17, 0.11, 0.21, 0.03, 0.05, 0.13, 0.12, 0.04, 0.09, 0.22, 0.04, 0.12, 0.09, 0.2, 0.13, 0.06, 0.19, 0.12, 0.17, 0.17]","[0.18, 0.26, 0.29, 0.27]",0.13,0.072,7,A353STSNL3BYS6
128,[7],2,"[0.03, 0.08, 0.2, 0.19, 0.16, 0.18, 0.19, 0.18, 0.16, 0.08, 0.15, 0.02, 0.09, 0.24, 0.16, 0.16, 0.14, 0.18, 0.17, 0.07, 0.2, 0.15, 0.03, 0.09, 0.15, 0.22, 0.22, 0.15]","[0.01, 0.06, 0.04, 0.89]",0.13,0.072,8,A353STSNL3BYS6
129,"[1, 21]",6,"[0.11, 0.11, 0.2, 0.09, 0.24, 0.18, 0.04, 0.21, 0.1, 0.16, 0.19, 0.2, 0.22, 0.17, 0.22, 0.05, 0.15, 0.12, 0.18, 0.18, 0.02, 0.18, 0.07, 0.14, 0.05, 0.07, 0.18, 0.02]","[0.25, 0.29, 0.35, 0.11]",0.13,0.072,9,A353STSNL3BYS6
130,[6],2,"[6.03, 6.12, 1.21, 2.59, 6.91, 9.89, 8.78, 6.96, 2.24, 0.46, 2.95, 2.04, 8.92, 2.87, 3.29, 7.35, 0.22, 0.47, 0.75, 6.49, 3.43, 3.15, 3.86, 4.23, 3.36, 4.43, 2.19, 4.62]","[0.04, 0.08, 0.87, 0.01]",5.0,2.994,10,A353STSNL3BYS6
131,"[11, 19]",5,"[6.6, 6.94, 6.76, 2.95, 3.96, 7.56, 0.63, 5.35, 5.85, 9.46, 5.27, 3.67, 3.77, 0.71, 6.93, 5.03, 1.1, 7.5, 4.06, 9.34, 2.84, 2.23, 4.48, 3.1, 4.11, 5.18, 5.35, 9.88]","[0.03, 0.09, 0.02, 0.86]",5.0,2.994,11,A353STSNL3BYS6
132,"[3, 19, 27, 15, 11, 7, 23]",3,"[4.69, 9.88, 1.9, 3.42, 2.5, 5.4, 3.22, 3.78, 8.83, 9.68, 4.82, 6.44, 4.21, 2.01, 3.03, 0.24, 2.73, 4.65, 8.58, 5.01, 6.09, 5.57, 8.39, 5.83, 3.28, 4.43, 3.84, 4.27]","[0.31, 0.17, 0.14, 0.38]",5.0,2.994,12,A353STSNL3BYS6
133,"[4, 16, 20, 24, 12, 8, 0]",7,"[7.1, 4.4, 7.86, 7.0, 4.86, 6.83, 5.37, 9.8, 4.32, 3.72, 6.46, 5.53, 4.55, 6.61, 4.8, 5.08, 5.29, 3.89, 7.54, 7.42, 6.99, 5.44, 7.11, 3.17, 8.57, 2.24, 6.36, 3.03]","[0.85, 0.12, 0.02, 0.01]",5.0,2.994,13,A353STSNL3BYS6
134,"[4, 5, 6, 7]",2,"[9.43, 9.06, 5.46, 7.85, 7.66, 9.65, 0.88, 5.26, 3.4, 9.14, 5.25, 3.12, 1.89, 6.51, 7.77, 7.81, 9.45, 4.26, 2.46, 3.99, 2.39, 2.92, 7.43, 4.34, 4.01, 2.16, 4.84, 7.5]","[0.39, 0.26, 0.14, 0.21]",5.0,2.994,14,A353STSNL3BYS6
